constructorResultsId,raceId,constructorId,points,status
6337,504,3,10,1
6338,504,27,10,1
6339,504,34,3,1
6340,504,4,2,1
6341,504,1,0,1
6342,504,6,0,1
6343,504,21,0,1
6344,504,25,0,1
6345,504,56,0,1
6346,504,45,0,1
6347,504,54,0,1
6348,504,51,0,1
6349,504,32,0,1
6350,504,58,0,1
6351,504,57,0,1
6352,505,3,13,1
6353,505,34,6,1
6354,505,25,5,1
6355,505,1,1,1
6356,505,21,0,1
6357,505,6,0,1
6358,505,56,0,1
6359,505,4,0,1
6360,505,27,0,1
6361,505,54,0,1
6362,505,32,0,1
6363,505,51,0,1
6364,505,45,0,1
6365,505,57,0,1
6366,506,27,9,1
6367,506,3,10,1
6368,506,34,3,1
6369,506,51,2,1
6370,506,6,1,1
6371,506,32,0,1
6372,506,21,0,1
6373,506,25,0,1
6374,506,1,0,1
6375,506,54,0,1
6376,506,57,0,1
6377,506,4,0,1
6378,506,45,0,1
6379,506,56,0,1
6380,507,4,9,1
6381,507,3,10,1
6382,507,27,3,1
6383,507,34,2,1
6384,507,32,1,1
6385,507,1,0,1
6386,507,6,0,1
6387,507,56,0,1
6388,507,54,0,1
6389,507,21,0,1
6390,507,51,0,1
6391,507,25,0,1
6392,507,45,0,1
6393,507,57,0,1
6394,508,34,9,1
6395,508,4,6,1
6396,508,27,4,1
6397,508,3,3,1
6398,508,25,2,1
6399,508,1,1,1
6400,508,6,0,1
6401,508,32,0,1
6402,508,54,0,1
6403,508,51,0,1
6404,508,45,0,1
6405,508,21,0,1
6406,508,57,0,1
6407,508,56,0,1
6408,509,34,9,1
6409,509,3,10,1
6410,509,32,3,1
6411,509,56,2,1
6412,509,27,1,1
6413,509,1,0,1
6414,509,6,0,1
6415,509,4,0,1
6416,509,45,0,1
6417,509,25,0,1
6418,509,54,0,1
6419,509,21,0,1
6420,509,51,0,1
6421,509,57,0,1
6422,510,3,15,1
6423,510,27,4,1
6424,510,1,3,1
6425,510,6,2,1
6426,510,34,1,1
6427,510,25,0,1
6428,510,56,0,1
6429,510,32,0,1
6430,510,21,0,1
6431,510,57,0,1
6432,510,4,0,1
6433,510,51,0,1
6434,510,45,0,1
6435,510,54,0,1
6436,511,3,15,1
6437,511,27,6,1
6438,511,32,4,1
6439,511,4,0,1
6440,511,54,0,1
6441,511,56,0,1
6442,511,6,0,1
6443,511,1,0,1
6444,511,25,0,1
6445,511,21,0,1
6446,511,51,0,1
6447,511,34,0,1
6448,511,45,0,1
6449,511,57,0,1
13705,512,204,0,1
13704,512,4,0,1
13703,512,25,0,1
13702,512,59,0,1
13701,512,6,0,1
13700,512,57,0,1
13699,512,3,0,1
13698,512,21,0,1
13697,512,58,0,1
13696,512,56,1,1
13695,512,1,4,1
13688,513,3,0,1
13687,513,57,0,1
13686,513,58,0,1
13685,513,56,0,1
13684,513,4,0,1
13683,513,1,0,1
13682,513,21,0,1
13681,513,6,3,1
13680,513,25,3,1
13679,513,32,4,1
13678,513,27,15,1
6480,514,6,15,1
6481,514,25,4,1
6482,514,32,5,1
6483,514,34,1,1
6484,514,59,0,1
6485,514,3,0,1
6486,514,1,0,1
6487,514,21,0,1
6488,514,56,0,1
6489,514,4,0,1
6490,514,54,0,1
6491,514,27,0,1
6492,514,58,0,1
6493,514,57,0,1
6494,514,60,0,1
13717,515,1,0,1
13716,515,57,0,1
13715,515,21,0,1
13714,515,204,0,1
13713,515,58,0,1
13712,515,25,1,1
13711,515,27,2,1
13710,515,32,3,1
13709,515,3,4,1
13708,515,6,15,1
13734,516,3,0,1
13733,516,204,0,1
13732,516,54,0,1
13731,516,1,0,1
13730,516,58,0,1
13729,516,56,0,1
13728,516,4,0,1
13727,516,21,0,1
13726,516,25,3,1
13725,516,6,3,1
13724,516,32,10,1
13723,516,27,9,1
13749,517,3,0,1
13748,517,59,0,1
13747,517,58,0,1
13746,517,56,0,1
13745,517,54,0,1
13744,517,1,1,1
13743,517,21,2,1
13742,517,32,3,1
13741,517,25,4,1
13740,517,27,6,1
13739,517,6,9,1
13765,518,54,0,1
13764,518,25,0,1
13763,518,4,0,1
13762,518,204,0,1
13761,518,21,1,1
13760,518,27,2,1
13759,518,1,3,1
13758,518,32,4,1
13757,518,3,6,1
13756,518,6,9,1
13782,519,56,0,1
13781,519,51,0,1
13780,519,58,0,1
13779,519,21,0,1
13778,519,32,0,1
13777,519,1,0,1
13776,519,59,0,1
13775,519,27,0,1
13774,519,25,2,1
13773,519,3,4,1
13772,519,6,6,1
13771,519,4,13,1
13796,520,21,0,1
13795,520,57,0,1
13794,520,58,0,1
13793,520,32,0,1
13792,520,27,1,1
13791,520,6,2,1
13790,520,1,3,1
13789,520,25,4,1
13788,520,4,6,1
13787,520,3,9,1
13828,521,56,0,1
13827,521,4,0,1
13826,521,32,0,1
13825,521,59,0,1
13824,521,204,0,1
13823,521,58,0,1
13822,521,25,0,1
13821,521,21,1,1
13820,521,1,2,1
6604,522,3,11,1
6605,522,6,9,1
6606,522,27,4,1
6607,522,4,1,1
6608,522,25,0,1
6609,522,1,0,1
6610,522,34,0,1
6611,522,57,0,1
6612,522,21,0,1
6613,522,58,0,1
6614,522,54,0,1
6615,522,32,0,1
6616,522,59,0,1
6617,522,56,0,1
6618,522,60,0,1
13841,523,4,0,1
13840,523,59,0,1
13839,523,58,0,1
13838,523,25,0,1
13837,523,32,0,1
13836,523,21,1,1
13835,523,204,3,1
13834,523,27,6,1
13833,523,6,6,1
13832,523,3,9,1
13858,524,59,0,1
13857,524,27,0,1
13856,524,4,0,1
13855,524,21,0,1
13854,524,51,0,1
13853,524,54,0,1
13852,524,56,0,1
13851,524,25,1,1
13850,524,32,2,1
13849,524,204,3,1
13848,524,3,4,1
13847,524,6,15,1
13876,525,21,0,1
13875,525,4,0,1
13874,525,62,0,1
13873,525,27,0,1
13872,525,51,0,1
13871,525,32,0,1
13870,525,58,0,1
13869,525,56,0,1
13868,525,182,0,1
13867,525,1,1,1
13866,525,25,2,1
13865,525,6,9,1
13864,525,3,13,1
13891,526,57,0,1
13890,526,3,0,1
13889,526,21,0,1
13888,526,182,0,1
13887,526,56,0,1
13886,526,1,1,1
13885,526,54,2,1
13884,526,58,3,1
13883,526,25,4,1
13882,526,4,6,1
13881,526,6,9,1
13400,527,3,0,1
13399,527,63,0,1
13398,527,27,0,1
13397,527,58,0,1
13396,527,54,0,1
13395,527,59,0,1
13394,527,56,0,1
13393,527,6,0,1
13392,527,1,3,1
13391,527,25,4,1
13390,527,34,6,1
13389,527,32,9,1
13415,528,1,0,1
13414,528,3,0,1
13413,528,21,0,1
13412,528,27,0,1
13411,528,54,0,1
13410,528,25,1,1
13409,528,58,2,1
13408,528,32,3,1
13407,528,34,4,1
13406,528,56,6,1
13405,528,6,9,1
13435,529,55,0,1
13434,529,4,0,1
13433,529,60,0,1
13432,529,6,0,1
13431,529,59,0,1
13430,529,63,0,1
13429,529,1,0,1
13428,529,21,0,1
13427,529,54,0,1
13426,529,27,2,1
13425,529,3,3,1
13424,529,34,4,1
13423,529,25,6,1
13422,529,32,9,1
13453,530,4,0,1
13452,530,63,0,1
13451,530,59,0,1
13450,530,1,0,1
13449,530,54,0,1
13448,530,58,0,1
13447,530,56,0,1
13446,530,3,0,1
13445,530,21,1,1
13444,530,27,2,1
13443,530,25,4,1
13442,530,32,6,1
13441,530,6,9,1
13473,531,54,0,1
13472,531,63,0,1
13471,531,27,0,1
13470,531,58,0,1
13469,531,57,0,1
13468,531,3,0,1
13467,531,32,0,1
13466,531,4,0,1
13465,531,56,0,1
13464,531,6,0,1
13463,531,1,0,1
13462,531,21,1,1
13461,531,59,4,1
13460,531,34,6,1
13459,531,25,9,1
13492,532,34,0,1
13491,532,21,0,1
13490,532,59,0,1
13489,532,4,0,1
13488,532,58,0,1
13487,532,63,0,1
13486,532,57,0,1
13485,532,54,0,1
13484,532,3,0,1
13483,532,65,0,1
13482,532,1,0,1
13481,532,25,1,1
13480,532,27,2,1
13479,532,6,4,1
13478,532,32,9,1
13508,533,21,0,1
13507,533,4,0,1
13506,533,25,0,1
13505,533,6,0,1
13504,533,54,0,1
13503,533,3,0,1
13502,533,63,0,1
13501,533,1,1,1
13500,533,34,2,1
13499,533,59,3,1
13498,533,27,4,1
13497,533,32,9,1
13524,534,3,0,1
13523,534,60,0,1
13522,534,54,0,1
13521,534,6,0,1
13520,534,27,0,1
13519,534,56,1,1
13518,534,58,2,1
13517,534,1,3,1
13516,534,32,4,1
13515,534,21,6,1
13514,534,34,9,1
13541,535,65,0,1
13540,535,54,0,1
13539,535,6,0,1
13538,535,58,0,1
13537,535,25,0,1
13536,535,21,0,1
13535,535,27,0,1
13534,535,59,1,1
13533,535,3,2,1
13532,535,34,3,1
13531,535,1,4,1
13530,535,32,9,1
13557,536,59,0,1
13556,536,21,0,1
13555,536,4,0,1
13554,536,54,0,1
13553,536,27,0,1
13552,536,63,0,1
13551,536,1,1,1
13550,536,58,2,1
13549,536,25,3,1
13548,536,34,6,1
13547,536,6,9,1
13574,537,63,0,1
13573,537,3,0,1
13572,537,1,0,1
13571,537,57,0,1
13570,537,21,0,1
13569,537,6,0,1
13568,537,34,0,1
13567,537,25,2,1
13566,537,56,3,1
13565,537,27,4,1
13564,537,59,6,1
13563,537,32,9,1
13590,538,59,0,1
13589,538,58,0,1
13588,538,65,0,1
13587,538,1,0,1
13586,538,34,0,1
13585,538,63,1,1
13584,538,27,2,1
13583,538,56,3,1
13582,538,6,4,1
13581,538,25,6,1
13580,538,32,9,1
13609,539,3,0,1
13608,539,4,0,1
13607,539,63,0,1
13606,539,60,0,1
13605,539,65,0,1
13604,539,58,0,1
13603,539,59,0,1
13602,539,1,0,1
13601,539,27,0,1
13600,539,6,1,1
13599,539,56,2,1
13598,539,34,4,1
13597,539,32,9,1
13624,540,58,0,1
13623,540,3,0,1
13622,540,59,0,1
13621,540,25,0,1
13620,540,57,0,1
13619,540,56,0,1
13618,540,32,1,1
13617,540,1,2,1
13616,540,27,3,1
13615,540,6,4,1
13614,540,34,9,1
13640,541,58,0,1
13639,541,27,0,1
13638,541,25,0,1
13637,541,65,0,1
13636,541,57,0,1
13635,541,1,1,1
13634,541,56,2,1
13633,541,4,3,1
13632,541,59,4,1
13631,541,3,6,1
13630,541,6,9,1
13657,542,54,0,1
13656,542,4,0,1
13655,542,34,0,1
13654,542,32,0,1
13653,542,3,0,1
13652,542,1,0,1
13651,542,57,1,1
13650,542,25,2,1
13649,542,21,3,1
13648,542,59,6,1
13647,542,6,9,1
13144,543,58,0,1
13143,543,37,0,1
13142,543,63,0,1
13141,543,57,1,1
13140,543,32,2,1
13139,543,56,3,1
13138,543,6,4,1
13137,543,34,6,1
13136,543,59,9,1
13156,544,25,0,1
13155,544,27,0,1
13154,544,63,0,1
13153,544,34,0,1
13152,544,58,1,1
13151,544,32,2,1
13150,544,56,3,1
13149,544,1,6,1
13148,544,6,9,1
13169,545,32,0,1
13168,545,56,0,1
13167,545,57,0,1
13166,545,63,0,1
13165,545,34,1,1
13164,545,1,3,1
13163,545,25,4,1
13162,545,59,6,1
13161,545,6,9,1
13182,546,37,0,1
13181,546,27,0,1
13180,546,1,0,1
13179,546,67,1,1
13178,546,56,2,1
13177,546,25,3,1
13176,546,59,4,1
13175,546,6,6,1
13174,546,32,9,1
13197,547,58,0,1
13196,547,56,0,1
13195,547,37,0,1
13194,547,63,0,1
13193,547,25,0,1
13192,547,27,0,1
13191,547,34,1,1
13190,547,1,3,1
13189,547,59,4,1
13188,547,6,6,1
13187,547,32,9,1
13211,548,67,0,1
13210,548,57,0,1
13209,548,63,0,1
13208,548,27,0,1
13207,548,58,1,1
13206,548,32,2,1
13205,548,1,3,1
13204,548,6,6,1
13203,548,59,9,1
13227,549,68,0,1
13226,549,67,0,1
13225,549,37,0,1
13224,549,64,0,1
13223,549,1,0,1
13222,549,34,1,1
13221,549,58,2,1
13220,549,63,3,1
13219,549,25,4,1
13218,549,6,6,1
13217,549,32,9,1
13243,550,68,0,1
13242,550,64,0,1
13241,550,58,0,1
13240,550,67,0,1
13239,550,57,0,1
13238,550,32,1,1
13237,550,34,2,1
13236,550,25,3,1
13235,550,6,4,1
13234,550,1,6,1
13233,550,27,9,1
13260,551,59,0,1
13259,551,37,0,1
13258,551,63,0,1
13257,551,25,0,1
13256,551,56,0,1
13255,551,64,0,1
13254,551,27,0,1
13253,551,57,0,1
13252,551,6,2,1
13251,551,1,4,1
13250,551,34,6,1
13249,551,32,9,1
13277,552,4,0,1
13276,552,25,0,1
13275,552,56,0,1
13274,552,59,0,1
13273,552,37,0,1
13272,552,67,0,1
13271,552,63,0,1
13270,552,58,0,1
13269,552,27,1,1
13268,552,34,2,1
13267,552,32,4,1
13266,552,6,6,1
13265,552,1,9,1
13292,553,32,0,1
13291,553,64,0,1
13290,553,58,0,1
13289,553,25,0,1
13288,553,37,0,1
13287,553,57,1,1
13286,553,63,2,1
13285,553,34,4,1
13284,553,59,6,1
13283,553,6,9,1
13306,554,67,0,1
13305,554,56,0,1
13304,554,37,0,1
13303,554,64,0,1
13302,554,1,1,1
13301,554,25,2,1
13300,554,34,4,1
13299,554,6,6,1
13298,554,58,9,1
13323,555,70,0,1
13322,555,58,0,1
13321,555,63,0,1
13320,555,37,0,1
13319,555,1,0,1
13318,555,67,0,1
13317,555,34,0,1
13316,555,57,2,1
13315,555,56,3,1
13314,555,59,4,1
13313,555,27,6,1
13312,555,6,9,1
13340,556,4,0,1
13339,556,59,0,1
13338,556,34,0,1
13337,556,64,0,1
13336,556,27,0,1
13335,556,37,0,1
13334,556,25,1,1
13333,556,57,2,1
13332,556,1,3,1
13331,556,58,4,1
13330,556,6,6,1
13329,556,32,9,1
13356,557,34,0,1
13355,557,63,0,1
13354,557,58,0,1
13353,557,64,0,1
13352,557,27,0,1
13351,557,57,2,1
13350,557,6,3,1
13349,557,59,4,1
13348,557,32,6,1
13347,557,1,9,1
13371,558,6,0,1
13370,558,32,0,1
13369,558,37,0,1
13368,558,67,0,1
13367,558,63,1,1
13366,558,57,2,1
13365,558,58,3,1
13364,558,1,4,1
13363,558,25,6,1
13362,558,59,9,1
13384,559,59,0,1
13383,559,63,0,1
13382,559,34,0,1
13381,559,27,2,1
13380,559,58,3,1
13379,559,25,4,1
13378,559,6,6,1
13377,559,1,9,1
12904,560,204,0,1
12903,560,3,0,1
12902,560,59,0,1
12901,560,1,1,1
12900,560,37,3,1
12899,560,58,4,1
12898,560,25,6,1
12897,560,6,9,1
12919,561,59,0,1
12918,561,63,0,1
12917,561,32,0,1
12916,561,37,0,1
12915,561,58,0,1
12914,561,73,1,1
12913,561,67,2,1
12912,561,25,3,1
12911,561,1,6,1
12910,561,6,9,1
12934,562,63,0,1
12933,562,37,0,1
12932,562,204,0,1
12931,562,57,0,1
12930,562,58,0,1
12929,562,56,1,1
12928,562,1,2,1
12927,562,27,3,1
12926,562,25,4,1
12925,562,6,9,1
12949,563,70,0,1
12948,563,27,0,1
12947,563,63,0,1
12946,563,58,0,1
12945,563,59,0,1
12944,563,57,2,1
12943,563,204,3,1
12942,563,32,4,1
12941,563,6,6,1
12940,563,1,9,1
12966,564,182,0,1
12965,564,59,0,1
12964,564,58,0,1
12963,564,70,0,1
12962,564,67,0,1
12961,564,1,1,1
12960,564,63,2,1
12959,564,25,3,1
12958,564,27,4,1
12957,564,6,9,1
12982,565,27,0,1
12981,565,59,0,1
12980,565,67,0,1
12979,565,204,0,1
12978,565,58,0,1
12977,565,56,1,1
12976,565,1,2,1
12975,565,37,3,1
12974,565,25,6,1
12973,565,6,9,1
12998,566,57,0,1
12997,566,32,0,1
12996,566,64,0,1
12995,566,63,0,1
12994,566,58,0,1
12993,566,204,0,1
12992,566,37,0,1
12991,566,1,2,1
12990,566,27,3,1
12989,566,6,4,1
12988,566,25,9,1
13012,567,27,0,1
13011,567,59,0,1
13010,567,58,0,1
13009,567,37,0,1
13008,567,32,2,1
13007,567,204,3,1
13006,567,67,4,1
13005,567,25,6,1
13004,567,1,9,1
13028,568,32,0,1
13027,568,1,0,1
13026,568,204,0,1
13025,568,64,0,1
13024,568,56,1,1
13023,568,63,2,1
13022,568,58,3,1
13021,568,67,4,1
13020,568,25,6,1
13019,568,6,9,1
13043,569,64,0,1
13042,569,56,0,1
13041,569,63,0,1
13040,569,6,0,1
13039,569,58,0,1
13038,569,67,0,1
13037,569,32,2,1
13036,569,204,3,1
13035,569,25,6,1
13034,569,1,9,1
13057,570,182,0,1
13056,570,25,0,1
13055,570,63,0,1
13054,570,64,0,1
13053,570,37,1,1
13052,570,1,3,1
13051,570,32,4,1
13050,570,27,6,1
13049,570,67,9,1
13072,571,67,0,1
13071,571,57,0,1
13070,571,64,0,1
13069,571,63,0,1
13068,571,37,1,1
13067,571,25,2,1
13066,571,58,3,1
13065,571,32,4,1
13064,571,6,6,1
13063,571,1,9,1
13088,572,64,0,1
13087,572,56,0,1
13086,572,32,0,1
13085,572,63,0,1
13084,572,67,0,1
13083,572,57,0,1
13082,572,58,0,1
13081,572,25,2,1
13080,572,27,4,1
13079,572,6,6,1
13078,572,37,9,1
13102,573,63,0,1
13101,573,57,0,1
13100,573,58,0,1
13099,573,67,0,1
13098,573,37,0,1
13097,573,204,0,1
13096,573,6,1,1
13095,573,32,4,1
13094,573,25,6,1
13093,573,1,9,1
13115,574,64,0,1
13114,574,58,0,1
13113,574,56,0,1
13112,574,63,0,1
13111,574,67,1,1
13110,574,37,2,1
13109,574,6,4,1
13108,574,25,6,1
13107,574,1,9,1
13130,575,59,0,1
13129,575,72,0,1
13128,575,58,0,1
13127,575,64,0,1
13126,575,27,0,1
13125,575,6,2,1
13124,575,63,3,1
13123,575,1,4,1
13122,575,25,6,1
13121,575,32,9,1
12566,576,202,0,1
12565,576,26,0,1
12564,576,37,0,1
12563,576,32,0,1
12562,576,67,0,1
12561,576,25,2,1
12560,576,6,3,1
12559,576,34,4,1
12558,576,64,6,1
12557,576,1,9,1
12582,577,202,0,1
12581,577,56,0,1
12580,577,26,0,1
12579,577,3,0,1
12578,577,63,0,1
12577,577,32,0,1
12576,577,73,0,1
12575,577,64,1,1
12574,577,6,3,1
12573,577,1,6,1
12572,577,34,9,1
12598,578,64,0,1
12597,578,3,0,1
12596,578,73,0,1
12595,578,66,0,1
12594,578,32,0,1
12593,578,202,0,1
12592,578,67,0,1
12591,578,75,0,1
12590,578,1,1,1
12589,578,6,2,1
12588,578,34,6,1
12587,578,25,9,1
12613,579,73,0,1
12612,579,57,0,1
12611,579,26,0,1
12610,579,6,0,1
12609,579,63,0,1
12608,579,3,0,1
12607,579,37,1,1
12606,579,202,1.5,1
12605,579,34,2,1
12604,579,32,3,1
12603,579,1,4.5,1
12629,580,73,0,1
12628,580,63,0,1
12627,580,202,0,1
12626,580,37,0,1
12625,580,64,0,1
12624,580,67,0,1
12623,580,25,2,1
12622,580,32,3,1
12621,580,34,4,1
12620,580,1,6,1
12619,580,6,9,1
12644,581,75,0,1
12643,581,56,0,1
12642,581,67,0,1
12641,581,63,0,1
12640,581,66,0,1
12639,581,1,0,1
12638,581,202,1,1
12637,581,34,4,1
12636,581,25,6,1
12635,581,6,9,1
12784,582,63,0,1
12783,582,3,0,1
12782,582,66,0,1
12781,582,64,0,1
12780,582,32,0,1
12779,582,1,0,1
12778,582,25,0,1
12777,582,75,1,1
12776,582,67,2,1
12801,583,63,0,1
12800,583,1,0,1
12799,583,32,0,1
12798,583,37,0,1
12797,583,3,0,1
12796,583,56,0,1
12795,583,57,0,1
12794,583,25,0,1
12793,583,67,0,1
12792,583,75,0,1
12791,583,202,1,1
12790,583,34,3,1
12816,584,66,0,1
12815,584,57,0,1
12814,584,34,0,1
12813,584,63,0,1
12812,584,3,0,1
12811,584,32,0,1
12810,584,202,0,1
12809,584,75,0,1
12808,584,25,1,1
12807,584,73,2,1
12832,585,56,0,1
12831,585,76,0,1
12830,585,32,0,1
12829,585,202,0,1
12828,585,73,0,1
12827,585,63,0,1
12826,585,75,0,1
12825,585,6,0,1
12824,585,37,2,1
12823,585,64,3,1
12847,586,1,0,1
12846,586,56,0,1
12845,586,73,0,1
12844,586,25,0,1
12843,586,64,0,1
12842,586,37,0,1
12841,586,57,1,1
12840,586,75,2,1
12839,586,202,3,1
12838,586,6,4,1
12863,587,66,0,1
12862,587,203,0,1
12861,587,3,0,1
12860,587,75,0,1
12859,587,34,0,1
12858,587,57,0,1
12857,587,63,0,1
12856,587,25,0,1
12855,587,6,0.5,1
12854,587,32,1,1
12853,587,1,1.5,1
12879,588,75,0,1
12878,588,37,0,1
12877,588,203,0,1
12876,588,3,0,1
12875,588,32,0,1
12874,588,57,0,1
12873,588,56,0,1
12872,588,25,0,1
12871,588,202,1,1
12870,588,64,2,1
12893,589,34,0,1
12892,589,57,0,1
12891,589,202,0,1
12890,589,56,0,1
12889,589,67,0,1
12888,589,37,0,1
12887,589,25,1,1
12886,589,32,2,1
12352,590,26,0,1
12351,590,37,0,1
12350,590,34,0,1
12349,590,25,1,1
12348,590,66,2,1
12347,590,6,6,1
12346,590,1,9,1
12363,591,37,0,1
12362,591,25,0,1
12361,591,34,0,1
12360,591,63,3,1
12359,591,32,4,1
12358,591,6,6,1
12357,591,1,9,1
12375,592,26,0,1
12374,592,63,0,1
12373,592,80,1,1
12372,592,37,2,1
12371,592,25,3,1
12370,592,1,4,1
12369,592,66,6,1
12368,592,34,9,1
12388,593,77,0,1
12387,593,63,0,1
12386,593,66,0,1
12385,593,34,0,1
12384,593,64,0,1
12383,593,58,0,1
12382,593,25,2,1
12381,593,37,3,1
12380,593,1,4,1
12379,593,6,9,1
12403,594,57,0,1
12402,594,80,0,1
12401,594,58,0,1
12400,594,34,0,1
12399,594,77,0,1
12398,594,37,0,1
12397,594,26,0,1
12396,594,66,2,1
12395,594,25,4,1
12394,594,6,6,1
12393,594,1,9,1
12417,595,57,0,1
12416,595,64,0,1
12415,595,66,0,1
12414,595,26,0,1
12413,595,34,1,1
12412,595,1,2,1
12411,595,6,3,1
12410,595,58,4,1
12409,595,25,6,1
12408,595,32,9,1
12431,596,57,0,1
12430,596,37,0,1
12429,596,34,0,1
12428,596,80,0,1
12427,596,26,1,1
12426,596,58,2,1
12425,596,1,3,1
12424,596,64,4,1
12423,596,25,9,1
12446,597,58,0,1
12445,597,26,0,1
12444,597,80,0,1
12443,597,66,0,1
12442,597,57,0,1
12441,597,37,0,1
12440,597,32,0,1
12439,597,34,0,1
12438,597,25,2,1
12437,597,1,4,1
12436,597,6,9,1
12458,598,26,0,1
12457,598,58,0,1
12456,598,37,0,1
12455,598,66,0,1
12454,598,80,0,1
12453,598,1,1,1
12452,598,25,3,1
12451,598,6,6,1
12450,598,32,9,1
12474,599,77,0,1
12473,599,80,0,1
12472,599,37,0,1
12471,599,63,0,1
12470,599,26,0,1
12469,599,66,0,1
12468,599,58,0,1
12467,599,34,1,1
12466,599,6,3,1
12465,599,32,4,1
12464,599,1,6,1
12463,599,25,9,1
12491,600,64,0,1
12490,600,1,0,1
12489,600,79,0,1
12488,600,63,0,1
12487,600,66,0,1
12486,600,26,0,1
12485,600,37,0,1
12484,600,58,1,1
12483,600,32,3,1
12482,600,34,4,1
12481,600,25,6,1
12480,600,6,9,1
12506,601,79,0,1
12505,601,26,0,1
12504,601,77,0,1
12503,601,63,0,1
12502,601,58,0,1
12501,601,37,1,1
12500,601,6,2,1
12499,601,64,4,1
12498,601,1,6,1
12497,601,34,9,1
12521,602,77,0,1
12520,602,37,0,1
12519,602,6,0,1
12518,602,58,0,1
12517,602,26,0,1
12516,602,34,2,1
12515,602,80,3,1
12514,602,25,4,1
12513,602,1,6,1
12512,602,32,9,1
12536,603,67,0,1
12535,603,26,0,1
12534,603,63,0,1
12533,603,34,0,1
12532,603,73,0,1
12531,603,25,2,1
12530,603,64,3,1
12529,603,32,4,1
12528,603,6,6,1
12527,603,1,9,1
12552,604,80,0,1
12551,604,57,0,1
12550,604,32,0,1
12549,604,6,0,1
12548,604,58,0,1
12547,604,66,0,1
12546,604,26,0,1
12545,604,25,1,1
12544,604,1,3,1
12543,604,64,4,1
12542,604,34,9,1
12182,605,80,0,1
12181,605,37,0,1
12180,605,66,0,1
12179,605,34,1,1
12178,605,1,2,1
12177,605,6,3,1
12176,605,25,6,1
12036,606,34,0,1
12035,606,80,0,1
12034,606,66,1,1
12033,606,6,3,1
12032,606,1,4,1
12031,606,25,6,1
12030,606,32,9,1
12191,607,80,0,1
12190,607,63,0,1
12189,607,34,0,1
12188,607,58,1,1
12187,607,6,3,1
12186,607,32,4,1
12200,608,34,0,1
12199,608,37,0,1
12198,608,66,2,1
12197,608,1,3,1
12196,608,58,4,1
12195,608,25,6,1
12194,608,32,9,1
12211,609,58,0,1
12210,609,63,0,1
12209,609,1,0,1
12208,609,81,1,1
12207,609,66,2,1
12206,609,34,3,1
12205,609,32,4,1
12204,609,25,9,1
12222,610,6,0,1
12221,610,58,0,1
12220,610,37,0,1
12219,610,63,0,1
12218,610,34,0,1
12217,610,1,2,1
12216,610,32,6,1
12215,610,25,9,1
12232,611,66,0,1
12231,611,37,0,1
12230,611,6,1,1
12229,611,34,3,1
12228,611,25,4,1
12227,611,32,6,1
12226,611,1,9,1
12267,612,63,0,1
12266,612,58,0,1
12265,612,66,0,1
12264,612,1,0,1
12263,612,37,1,1
12262,612,6,2,1
12261,612,34,4,1
12279,613,58,0,1
12278,613,57,0,1
12277,613,80,0,1
12276,613,6,0,1
12275,613,66,0,1
12274,613,34,1,1
12273,613,25,2,1
12272,613,37,3,1
12289,614,32,0,1
12288,614,58,0,1
12287,614,63,0,1
12286,614,80,1,1
12285,614,66,2,1
12284,614,1,3,1
12283,614,37,4,1
12282,614,25,9,1
12299,615,80,0,1
12298,615,58,0,1
12297,615,32,1,1
12296,615,34,2,1
12295,615,63,3,1
12294,615,1,4,1
12293,615,25,9,1
12309,616,80,0,1
12308,616,1,0,1
12307,616,6,0,1
12306,616,66,2,1
12305,616,34,3,1
12304,616,63,4,1
12303,616,25,6,1
12302,616,32,9,1
12319,617,37,0,1
12318,617,6,0,1
12317,617,63,0,1
12316,617,34,1,1
12315,617,25,3,1
12314,617,1,4,1
12313,617,32,9,1
12331,618,34,0,1
12330,618,37,0,1
12329,618,80,1,1
12328,618,25,2,1
12327,618,66,3,1
12326,618,58,4,1
12325,618,32,6,1
12324,618,1,9,1
12341,619,58,0,1
12340,619,66,0,1
12339,619,80,0,1
12338,619,1,3,1
12337,619,34,4,1
12336,619,37,6,1
12335,619,32,9,1
12056,620,32,0,1
12055,620,66,0,1
12054,620,34,0,1
12053,620,37,1,1
12052,620,63,2,1
12051,620,6,4,1
12050,620,1,6,1
12065,621,82,0,1
12064,621,66,0,1
12063,621,25,0,1
12062,621,34,1,1
12061,621,37,2,1
12060,621,6,3,1
12059,621,32,6,1
12074,622,82,0,1
12073,622,25,0,1
12072,622,34,0,1
12071,622,37,1,1
12070,622,1,2,1
12069,622,63,3,1
12068,622,6,6,1
12083,623,34,0,1
12082,623,63,0,1
12081,623,82,1,1
12080,623,1,2,1
12079,623,25,3,1
12078,623,32,4,1
12077,623,6,6,1
12103,624,6,0,1
12102,624,34,0,1
12101,624,66,0,1
12100,624,82,1,1
12099,624,37,2,1
12098,624,63,3,1
12097,624,1,4,1
12096,624,25,6,1
12111,625,34,0,1
12110,625,1,0,1
12109,625,63,1,1
12108,625,37,2,1
12107,625,82,4,1
12106,625,32,6,1
12105,625,25,9,1
12121,626,66,0,1
12120,626,34,0,1
12119,626,37,0,1
12118,626,6,1,1
12117,626,82,3,1
12116,626,1,4,1
12115,626,25,6,1
12114,626,32,9,1
12131,627,63,0,1
12130,627,25,0,1
12129,627,34,1,1
12128,627,1,2,1
12127,627,66,3,1
12126,627,37,4,1
